unit_id,target,model,metric,value
67,target_export,flowstate,mae,32.074615478515625
67,target_export,flowstate,mse,3383.2734375
67,target_export,flowstate,rmse,58.165913020428036
67,target_export,flowstate,mape,4827167.5
67,target_export,flowstate,smape,123.98444366455078
67,target_import,flowstate,mae,107.57572174072266
67,target_import,flowstate,mse,16100.9501953125
67,target_import,flowstate,rmse,126.88951964332003
67,target_import,flowstate,mape,152.22181701660156
67,target_import,flowstate,smape,50.398658752441406
68,target_export,flowstate,mae,61.941036224365234
68,target_export,flowstate,mse,8514.6435546875
68,target_export,flowstate,rmse,92.27482622409809
68,target_export,flowstate,mape,126.27853393554688
68,target_export,flowstate,smape,184.1793212890625
68,target_import,flowstate,mae,8.468472480773926
68,target_import,flowstate,mse,263.2120056152344
68,target_import,flowstate,rmse,16.223809836633144
68,target_import,flowstate,mape,4005.51416015625
68,target_import,flowstate,smape,123.747314453125
